starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 11:08:22 2021	1638164302	32	1	34	1
Mon Nov 29 11:08:22 2021	1638164302	33	1	34	1
Mon Nov 29 11:08:22 2021	1638164302	33	1	34	1
Mon Nov 29 11:08:22 2021	1638164302	33	1	34	1
Mon Nov 29 11:08:22 2021	1638164302	34	1	35	0
Mon Nov 29 11:08:22 2021	1638164302	32	2	35	2
Mon Nov 29 11:08:23 2021	1638164303	33	1	35	1
Mon Nov 29 11:08:22 2021	1638164302	34	1	35	1
Mon Nov 29 11:08:23 2021	1638164303	35	1	36	0
Mon Nov 29 11:08:22 2021	1638164302	34	1	36	1
Mon Nov 29 11:08:22 2021	1638164302	35	1	36	1
Mon Nov 29 11:08:23 2021	1638164303	36	1	36	1
Mon Nov 29 11:08:23 2021	1638164303	36	1	37	1
Mon Nov 29 11:08:22 2021	1638164302	34	2	37	2
Mon Nov 29 11:08:23 2021	1638164303	35	2	37	2
Mon Nov 29 11:08:22 2021	1638164302	36	1	37	0
Mon Nov 29 11:08:22 2021	1638164302	36	1	37	1
Mon Nov 29 11:08:23 2021	1638164303	36	1	37	1
Mon Nov 29 11:08:22 2021	1638164302	33	4	37	2
Mon Nov 29 11:08:22 2021	1638164302	20	17	37	16
Mon Nov 29 11:08:23 2021	1638164303	29	9	37	9
Mon Nov 29 11:08:23 2021	1638164303	29	9	37	8
Mon Nov 29 11:08:22 2021	1638164302	37	1	38	1
Mon Nov 29 11:08:23 2021	1638164303	37	1	38	1
Mon Nov 29 11:08:23 2021	1638164303	37	1	38	1
Mon Nov 29 11:08:23 2021	1638164303	37	1	38	1
Mon Nov 29 11:08:23 2021	1638164303	37	1	38	0
Mon Nov 29 11:08:22 2021	1638164302	34	4	38	4
Mon Nov 29 11:08:22 2021	1638164302	38	0	38	0
Mon Nov 29 11:08:23 2021	1638164303	37	1	38	0
Mon Nov 29 11:08:22 2021	1638164302	36	2	38	2
Mon Nov 29 11:08:22 2021	1638164302	38	1	38	1
Mon Nov 29 11:08:22 2021	1638164302	38	1	39	1
Mon Nov 29 11:08:23 2021	1638164303	38	1	39	1
Mon Nov 29 11:08:22 2021	1638164302	38	1	39	1
Mon Nov 29 11:08:23 2021	1638164303	38	1	39	1
Mon Nov 29 11:08:22 2021	1638164302	39	0	39	0
Mon Nov 29 11:08:22 2021	1638164302	24	15	39	13
Mon Nov 29 11:08:22 2021	1638164302	24	15	39	13
Mon Nov 29 11:08:22 2021	1638164302	39	1	39	1
Mon Nov 29 11:08:23 2021	1638164303	23	17	39	13
Mon Nov 29 11:08:23 2021	1638164303	39	1	39	0
Mon Nov 29 11:08:22 2021	1638164302	23	16	40	16
Mon Nov 29 11:08:23 2021	1638164303	39	1	40	1
Mon Nov 29 11:08:22 2021	1638164302	39	1	40	0
Mon Nov 29 11:08:22 2021	1638164302	39	1	40	1
Mon Nov 29 11:08:22 2021	1638164302	40	1	40	1
Mon Nov 29 11:08:23 2021	1638164303	36	4	41	4
Mon Nov 29 11:08:22 2021	1638164302	40	1	41	1
Mon Nov 29 11:08:23 2021	1638164303	40	1	41	1
Mon Nov 29 11:08:24 2021	1638164304	41	1	41	1
Mon Nov 29 11:08:22 2021	1638164302	25	17	41	17
Mon Nov 29 11:08:23 2021	1638164303	41	1	42	1
Mon Nov 29 11:08:23 2021	1638164303	41	1	42	0
Mon Nov 29 11:08:22 2021	1638164302	26	16	42	14
Mon Nov 29 11:08:23 2021	1638164303	38	3	42	1
Mon Nov 29 11:08:22 2021	1638164302	41	1	42	0
Mon Nov 29 11:08:22 2021	1638164302	25	18	42	16
Mon Nov 29 11:08:23 2021	1638164303	41	1	42	1
Mon Nov 29 11:08:22 2021	1638164302	42	1	42	1
Mon Nov 29 11:08:22 2021	1638164302	42	1	42	1
Mon Nov 29 11:08:22 2021	1638164302	37	6	43	6
Mon Nov 29 11:08:23 2021	1638164303	40	3	43	2
Mon Nov 29 11:08:23 2021	1638164303	34	9	43	9
Mon Nov 29 11:08:23 2021	1638164303	43	1	43	1
Mon Nov 29 11:08:22 2021	1638164302	43	1	43	0
Mon Nov 29 11:08:22 2021	1638164302	42	1	43	1
Mon Nov 29 11:08:23 2021	1638164303	43	1	43	1
Mon Nov 29 11:08:23 2021	1638164303	41	3	43	2
Mon Nov 29 11:08:22 2021	1638164302	40	4	43	4
Mon Nov 29 11:08:22 2021	1638164302	28	15	43	15
Mon Nov 29 11:08:22 2021	1638164302	17	27	44	27
Mon Nov 29 11:08:23 2021	1638164303	35	9	44	9
Mon Nov 29 11:08:23 2021	1638164303	35	9	44	9
Mon Nov 29 11:08:22 2021	1638164302	33	11	44	10
Mon Nov 29 11:08:23 2021	1638164303	35	9	44	9
Mon Nov 29 11:08:23 2021	1638164303	43	1	44	0
Mon Nov 29 11:08:22 2021	1638164302	44	0	44	0
Mon Nov 29 11:08:23 2021	1638164303	44	1	44	1
Mon Nov 29 11:08:23 2021	1638164303	42	2	44	2
Mon Nov 29 11:08:22 2021	1638164302	44	1	44	0
Mon Nov 29 11:08:23 2021	1638164303	43	1	44	1
Mon Nov 29 11:08:23 2021	1638164303	44	1	45	1
Mon Nov 29 11:08:22 2021	1638164302	28	16	45	16
Mon Nov 29 11:08:23 2021	1638164303	44	1	45	1
Mon Nov 29 11:08:23 2021	1638164303	21	23	45	23
Mon Nov 29 11:08:23 2021	1638164303	44	1	45	1
Mon Nov 29 11:08:22 2021	1638164302	44	0	45	0
Mon Nov 29 11:08:23 2021	1638164303	42	2	45	2
Mon Nov 29 11:08:22 2021	1638164302	26	19	45	19
Mon Nov 29 11:08:22 2021	1638164302	43	2	45	2
Mon Nov 29 11:08:23 2021	1638164303	28	17	45	14
Mon Nov 29 11:08:23 2021	1638164303	45	1	45	1
Mon Nov 29 11:08:23 2021	1638164303	44	1	45	1
Mon Nov 29 11:08:22 2021	1638164302	44	2	46	1
Mon Nov 29 11:08:22 2021	1638164302	45	1	46	1
Mon Nov 29 11:08:22 2021	1638164302	31	15	46	15
Mon Nov 29 11:08:23 2021	1638164303	45	1	46	1
Mon Nov 29 11:08:22 2021	1638164302	29	17	46	16
Mon Nov 29 11:08:22 2021	1638164302	32	15	46	15
Mon Nov 29 11:08:24 2021	1638164304	46	1	47	1
Mon Nov 29 11:08:23 2021	1638164303	29	18	47	14
Mon Nov 29 11:08:23 2021	1638164303	46	1	47	1
Mon Nov 29 11:08:22 2021	1638164302	47	0	47	0
Mon Nov 29 11:08:23 2021	1638164303	46	1	47	1
Mon Nov 29 11:08:22 2021	1638164302	46	1	47	1
Mon Nov 29 11:08:22 2021	1638164302	45	2	47	2
Mon Nov 29 11:08:22 2021	1638164302	45	2	47	2
Mon Nov 29 11:08:22 2021	1638164302	29	19	47	14
Mon Nov 29 11:08:22 2021	1638164302	36	11	47	11
Mon Nov 29 11:08:23 2021	1638164303	39	8	47	8
Mon Nov 29 11:08:23 2021	1638164303	46	1	47	1
Mon Nov 29 11:08:23 2021	1638164303	43	4	47	3
Mon Nov 29 11:08:22 2021	1638164302	27	20	48	19
Mon Nov 29 11:08:22 2021	1638164302	31	16	48	16
Mon Nov 29 11:08:23 2021	1638164303	31	17	48	12
Mon Nov 29 11:08:23 2021	1638164303	31	17	48	16
Mon Nov 29 11:08:22 2021	1638164302	28	20	48	20
Mon Nov 29 11:08:22 2021	1638164302	31	18	48	17
Mon Nov 29 11:08:24 2021	1638164304	48	1	48	1
Mon Nov 29 11:08:23 2021	1638164303	45	4	49	4
Mon Nov 29 11:08:23 2021	1638164303	48	1	49	1
Mon Nov 29 11:08:22 2021	1638164302	30	19	49	19
Mon Nov 29 11:08:22 2021	1638164302	48	1	49	1
Mon Nov 29 11:08:23 2021	1638164303	26	23	49	17
Mon Nov 29 11:08:22 2021	1638164302	40	9	49	9
Mon Nov 29 11:08:22 2021	1638164302	47	2	49	2
Mon Nov 29 11:08:22 2021	1638164302	30	19	49	19
Mon Nov 29 11:08:23 2021	1638164303	32	17	49	17
Mon Nov 29 11:08:22 2021	1638164302	33	16	49	16
Mon Nov 29 11:08:22 2021	1638164302	24	25	49	25
Mon Nov 29 11:08:23 2021	1638164303	26	23	49	23
Mon Nov 29 11:08:23 2021	1638164303	23	27	50	27
Mon Nov 29 11:08:23 2021	1638164303	29	21	50	15
Mon Nov 29 11:08:22 2021	1638164302	30	19	50	19
Mon Nov 29 11:08:22 2021	1638164302	45	4	50	4
Mon Nov 29 11:08:22 2021	1638164302	32	18	50	16
Mon Nov 29 11:08:22 2021	1638164302	32	18	50	16
Mon Nov 29 11:08:22 2021	1638164302	25	25	50	25
Mon Nov 29 11:08:22 2021	1638164302	29	22	50	16
Mon Nov 29 11:08:23 2021	1638164303	29	22	50	21
Mon Nov 29 11:08:22 2021	1638164302	36	14	50	14
Mon Nov 29 11:08:23 2021	1638164303	50	1	51	1
Mon Nov 29 11:08:23 2021	1638164303	35	16	51	13
Mon Nov 29 11:08:23 2021	1638164303	47	4	51	4
Mon Nov 29 11:08:22 2021	1638164302	35	16	51	16
Mon Nov 29 11:08:23 2021	1638164303	49	3	52	3
Mon Nov 29 11:08:23 2021	1638164303	37	15	52	15
Mon Nov 29 11:08:23 2021	1638164303	25	26	52	26
Mon Nov 29 11:08:22 2021	1638164302	51	1	52	1
Mon Nov 29 11:08:23 2021	1638164303	51	1	52	0
Mon Nov 29 11:08:22 2021	1638164302	32	20	52	19
Mon Nov 29 11:08:24 2021	1638164304	35	17	52	16
Mon Nov 29 11:08:23 2021	1638164303	35	18	52	17
Mon Nov 29 11:08:23 2021	1638164303	35	18	52	16
Mon Nov 29 11:08:22 2021	1638164302	33	19	52	19
Mon Nov 29 11:08:23 2021	1638164303	28	25	52	23
Mon Nov 29 11:08:22 2021	1638164302	29	24	52	23
Mon Nov 29 11:08:22 2021	1638164302	30	23	53	22
Mon Nov 29 11:08:22 2021	1638164302	34	18	53	18
Mon Nov 29 11:08:22 2021	1638164302	52	1	53	0
Mon Nov 29 11:08:22 2021	1638164302	52	0	53	0
Mon Nov 29 11:08:22 2021	1638164302	47	6	53	6
Mon Nov 29 11:08:22 2021	1638164302	30	23	53	23
Mon Nov 29 11:08:22 2021	1638164302	38	15	53	15
Mon Nov 29 11:08:22 2021	1638164302	52	1	53	1
Mon Nov 29 11:08:23 2021	1638164303	28	25	53	25
Mon Nov 29 11:08:23 2021	1638164303	32	21	53	15
Mon Nov 29 11:08:23 2021	1638164303	37	17	54	17
Mon Nov 29 11:08:23 2021	1638164303	44	10	54	10
Mon Nov 29 11:08:22 2021	1638164302	35	19	54	18
Mon Nov 29 11:08:22 2021	1638164302	26	28	54	28
Mon Nov 29 11:08:22 2021	1638164302	34	19	54	19
Mon Nov 29 11:08:23 2021	1638164303	29	26	54	23
Mon Nov 29 11:08:23 2021	1638164303	54	1	54	0
Mon Nov 29 11:08:22 2021	1638164302	37	17	54	16
Mon Nov 29 11:08:23 2021	1638164303	43	11	54	11
Mon Nov 29 11:08:22 2021	1638164302	32	23	55	20
Mon Nov 29 11:08:22 2021	1638164302	34	20	55	20
Mon Nov 29 11:08:23 2021	1638164303	24	31	55	31
Mon Nov 29 11:08:23 2021	1638164303	55	1	55	1
Mon Nov 29 11:08:24 2021	1638164304	54	1	55	1
Mon Nov 29 11:08:24 2021	1638164304	55	1	55	1
Mon Nov 29 11:08:23 2021	1638164303	53	2	55	2
Mon Nov 29 11:08:22 2021	1638164302	33	22	55	22
Mon Nov 29 11:08:23 2021	1638164303	35	20	55	20
Mon Nov 29 11:08:24 2021	1638164304	36	20	55	20
Mon Nov 29 11:08:22 2021	1638164302	29	27	55	26
Mon Nov 29 11:08:23 2021	1638164303	39	16	55	16
Mon Nov 29 11:08:23 2021	1638164303	31	25	56	25
Mon Nov 29 11:08:24 2021	1638164304	55	1	56	1
Mon Nov 29 11:08:22 2021	1638164302	38	17	56	14
Mon Nov 29 11:08:23 2021	1638164303	55	1	56	1
Mon Nov 29 11:08:22 2021	1638164302	37	20	56	19
Mon Nov 29 11:08:23 2021	1638164303	35	21	56	21
Mon Nov 29 11:08:23 2021	1638164303	28	28	57	12
Mon Nov 29 11:08:23 2021	1638164303	38	19	57	17
Mon Nov 29 11:08:24 2021	1638164304	36	21	57	19
Mon Nov 29 11:08:24 2021	1638164304	30	27	57	27
Mon Nov 29 11:08:23 2021	1638164303	55	2	57	2
Mon Nov 29 11:08:23 2021	1638164303	34	23	57	23
Mon Nov 29 11:08:23 2021	1638164303	24	34	57	34
Mon Nov 29 11:08:23 2021	1638164303	42	16	58	15
Mon Nov 29 11:08:22 2021	1638164302	31	27	58	26
Mon Nov 29 11:08:23 2021	1638164303	28	30	58	30
Mon Nov 29 11:08:23 2021	1638164303	40	18	58	18
Mon Nov 29 11:08:23 2021	1638164303	43	16	59	15
Mon Nov 29 11:08:23 2021	1638164303	47	12	59	12
Mon Nov 29 11:08:23 2021	1638164303	43	16	59	16
Mon Nov 29 11:08:24 2021	1638164304	30	29	59	25
Mon Nov 29 11:08:23 2021	1638164303	33	27	59	24
Mon Nov 29 11:08:23 2021	1638164303	44	16	59	15
Mon Nov 29 11:08:22 2021	1638164302	45	14	59	14
Mon Nov 29 11:08:22 2021	1638164302	45	14	60	12
Mon Nov 29 11:08:22 2021	1638164302	46	14	60	14
Mon Nov 29 11:08:22 2021	1638164302	39	20	60	20
Mon Nov 29 11:08:22 2021	1638164302	34	25	60	24
Mon Nov 29 11:08:23 2021	1638164303	43	17	60	17
Mon Nov 29 11:08:23 2021	1638164303	33	27	60	27
Mon Nov 29 11:08:23 2021	1638164303	39	22	61	21
Mon Nov 29 11:08:23 2021	1638164303	42	19	61	18
Mon Nov 29 11:08:23 2021	1638164303	34	27	61	21
Mon Nov 29 11:08:22 2021	1638164302	34	26	61	26
Mon Nov 29 11:08:23 2021	1638164303	43	18	61	16
Mon Nov 29 11:08:22 2021	1638164302	33	29	61	29
Mon Nov 29 11:08:23 2021	1638164303	33	29	61	29
Mon Nov 29 11:08:23 2021	1638164303	39	22	61	22
Mon Nov 29 11:08:22 2021	1638164302	37	25	62	24
Mon Nov 29 11:08:22 2021	1638164302	36	26	62	25
Mon Nov 29 11:08:24 2021	1638164304	38	24	62	23
Mon Nov 29 11:08:24 2021	1638164304	42	20	62	20
Mon Nov 29 11:08:23 2021	1638164303	47	15	62	12
Mon Nov 29 11:08:22 2021	1638164302	35	27	62	27
Mon Nov 29 11:08:23 2021	1638164303	34	28	62	12
Mon Nov 29 11:08:22 2021	1638164302	48	15	62	15
Mon Nov 29 11:08:23 2021	1638164303	40	22	62	22
Mon Nov 29 11:08:23 2021	1638164303	32	31	62	31
Mon Nov 29 11:08:23 2021	1638164303	34	28	63	12
Mon Nov 29 11:08:22 2021	1638164302	45	17	63	15
Mon Nov 29 11:08:22 2021	1638164302	45	17	63	16
Mon Nov 29 11:08:22 2021	1638164302	36	27	63	27
Mon Nov 29 11:08:22 2021	1638164302	39	24	63	16
Mon Nov 29 11:08:22 2021	1638164302	45	18	63	18
Mon Nov 29 11:08:24 2021	1638164304	37	26	63	26
Mon Nov 29 11:08:23 2021	1638164303	37	26	63	26
Mon Nov 29 11:08:23 2021	1638164303	25	39	64	35
Mon Nov 29 11:08:22 2021	1638164302	49	15	64	15
Mon Nov 29 11:08:23 2021	1638164303	37	27	64	27
Mon Nov 29 11:08:23 2021	1638164303	44	21	64	21
Mon Nov 29 11:08:23 2021	1638164303	39	25	64	25
Mon Nov 29 11:08:22 2021	1638164302	40	24	64	24
Mon Nov 29 11:08:23 2021	1638164303	45	20	64	17
Mon Nov 29 11:08:22 2021	1638164302	47	18	64	17
Mon Nov 29 11:08:23 2021	1638164303	43	21	65	19
Mon Nov 29 11:08:23 2021	1638164303	31	34	65	34
Mon Nov 29 11:08:24 2021	1638164304	37	28	66	25
Mon Nov 29 11:08:23 2021	1638164303	38	28	66	28
Mon Nov 29 11:08:24 2021	1638164304	38	28	66	23
Mon Nov 29 11:08:22 2021	1638164302	34	32	66	32
Mon Nov 29 11:08:22 2021	1638164302	43	22	66	22
Mon Nov 29 11:08:23 2021	1638164303	43	23	66	22
Mon Nov 29 11:08:23 2021	1638164303	64	2	66	2
Mon Nov 29 11:08:23 2021	1638164303	46	20	66	12
Mon Nov 29 11:08:22 2021	1638164302	45	21	66	20
Mon Nov 29 11:08:22 2021	1638164302	48	18	66	17
Mon Nov 29 11:08:24 2021	1638164304	38	28	67	28
Mon Nov 29 11:08:23 2021	1638164303	36	31	67	30
Mon Nov 29 11:08:23 2021	1638164303	66	1	67	1
Mon Nov 29 11:08:24 2021	1638164304	38	29	67	27
Mon Nov 29 11:08:23 2021	1638164303	40	27	67	27
Mon Nov 29 11:08:23 2021	1638164303	46	21	67	13
Mon Nov 29 11:08:23 2021	1638164303	32	35	67	35
Mon Nov 29 11:08:23 2021	1638164303	48	19	67	19
Mon Nov 29 11:08:23 2021	1638164303	46	22	68	22
Mon Nov 29 11:08:24 2021	1638164304	38	30	68	27
Mon Nov 29 11:08:22 2021	1638164302	53	15	68	14
Mon Nov 29 11:08:23 2021	1638164303	31	36	68	26
Mon Nov 29 11:08:23 2021	1638164303	32	36	68	21
Mon Nov 29 11:08:23 2021	1638164303	42	26	68	26
Mon Nov 29 11:08:23 2021	1638164303	39	29	68	28
Mon Nov 29 11:08:23 2021	1638164303	51	17	68	17
Mon Nov 29 11:08:23 2021	1638164303	38	30	68	25
Mon Nov 29 11:08:23 2021	1638164303	44	24	68	24
Mon Nov 29 11:08:23 2021	1638164303	43	25	68	25
Mon Nov 29 11:08:23 2021	1638164303	36	33	68	33
Mon Nov 29 11:08:22 2021	1638164302	41	28	68	26
Mon Nov 29 11:08:23 2021	1638164303	45	24	68	23
Mon Nov 29 11:08:23 2021	1638164303	62	6	69	6
Mon Nov 29 11:08:23 2021	1638164303	42	26	69	26
Mon Nov 29 11:08:23 2021	1638164303	37	31	69	30
Mon Nov 29 11:08:23 2021	1638164303	43	26	69	26
Mon Nov 29 11:08:24 2021	1638164304	40	29	70	25
Mon Nov 29 11:08:23 2021	1638164303	36	34	70	30
Mon Nov 29 11:08:22 2021	1638164302	43	27	70	20
Mon Nov 29 11:08:23 2021	1638164303	38	32	70	32
Mon Nov 29 11:08:23 2021	1638164303	41	30	70	27
Mon Nov 29 11:08:23 2021	1638164303	41	30	70	30
Mon Nov 29 11:08:23 2021	1638164303	50	20	70	20
Mon Nov 29 11:08:22 2021	1638164302	38	33	71	33
Mon Nov 29 11:08:23 2021	1638164303	35	36	71	29
Mon Nov 29 11:08:23 2021	1638164303	52	19	71	19
Mon Nov 29 11:08:22 2021	1638164302	38	34	71	29
Mon Nov 29 11:08:23 2021	1638164303	51	21	72	20
Mon Nov 29 11:08:23 2021	1638164303	35	37	72	27
Mon Nov 29 11:08:23 2021	1638164303	27	45	73	40
Mon Nov 29 11:08:23 2021	1638164303	45	28	73	18
Mon Nov 29 11:08:24 2021	1638164304	51	22	73	18
Mon Nov 29 11:08:24 2021	1638164304	53	20	73	17
Mon Nov 29 11:08:23 2021	1638164303	41	32	73	28
Mon Nov 29 11:08:24 2021	1638164304	57	17	73	13
Mon Nov 29 11:08:22 2021	1638164302	44	30	74	27
Mon Nov 29 11:08:24 2021	1638164304	38	36	74	28
Mon Nov 29 11:08:23 2021	1638164303	52	22	74	19
Mon Nov 29 11:08:24 2021	1638164304	53	21	74	21
Mon Nov 29 11:08:24 2021	1638164304	38	36	74	36
Mon Nov 29 11:08:23 2021	1638164303	44	30	75	30
Mon Nov 29 11:08:23 2021	1638164303	69	6	75	6
Mon Nov 29 11:08:23 2021	1638164303	53	22	75	21
Mon Nov 29 11:08:23 2021	1638164303	44	32	75	31
Mon Nov 29 11:08:23 2021	1638164303	47	28	76	13
Mon Nov 29 11:08:22 2021	1638164302	49	27	76	27
Mon Nov 29 11:08:24 2021	1638164304	48	29	77	29
Mon Nov 29 11:08:24 2021	1638164304	51	25	77	22
Mon Nov 29 11:08:24 2021	1638164304	55	22	77	22
Mon Nov 29 11:08:24 2021	1638164304	53	25	78	25
Mon Nov 29 11:08:23 2021	1638164303	47	31	78	28
Mon Nov 29 11:08:22 2021	1638164302	49	30	78	27
Mon Nov 29 11:08:24 2021	1638164304	45	35	80	33
Mon Nov 29 11:08:23 2021	1638164303	73	6	80	6
Mon Nov 29 11:08:22 2021	1638164302	49	31	80	29
Mon Nov 29 11:08:24 2021	1638164304	44	37	81	37
Mon Nov 29 11:08:23 2021	1638164303	75	6	81	6
Mon Nov 29 11:08:24 2021	1638164304	51	30	81	30
Mon Nov 29 11:08:23 2021	1638164303	51	31	82	27
Mon Nov 29 11:08:23 2021	1638164303	58	24	82	21
Mon Nov 29 11:08:24 2021	1638164304	43	39	82	31
Mon Nov 29 11:08:24 2021	1638164304	53	31	84	23
Mon Nov 29 11:08:24 2021	1638164304	53	32	85	32
Mon Nov 29 11:08:24 2021	1638164304	57	29	85	28
Mon Nov 29 11:08:23 2021	1638164303	54	33	86	32
Mon Nov 29 11:08:22 2021	1638164302	49	38	87	32
Mon Nov 29 11:08:24 2021	1638164304	44	43	87	43
Mon Nov 29 11:08:24 2021	1638164304	44	43	87	43
Mon Nov 29 11:08:24 2021	1638164304	47	41	88	41
Mon Nov 29 11:08:24 2021	1638164304	60	29	89	19
Mon Nov 29 11:08:24 2021	1638164304	54	36	90	24
Mon Nov 29 11:08:24 2021	1638164304	56	35	91	34
Mon Nov 29 11:08:24 2021	1638164304	49	43	92	43
Mon Nov 29 11:08:24 2021	1638164304	49	43	93	36
Mon Nov 29 11:08:24 2021	1638164304	54	39	93	39
Mon Nov 29 11:08:24 2021	1638164304	53	40	93	40
Mon Nov 29 11:08:24 2021	1638164304	50	43	93	37
Mon Nov 29 11:08:24 2021	1638164304	56	43	99	35
Mon Nov 29 11:08:24 2021	1638164304	58	44	102	33
Mon Nov 29 11:08:24 2021	1638164304	60	43	103	43
