starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 10:21:51 2021	1638161511	62	28	91	25
Mon Nov 29 10:21:52 2021	1638161512	52	39	91	39
Mon Nov 29 10:21:55 2021	1638161515	60	31	91	31
Mon Nov 29 10:21:55 2021	1638161515	53	39	91	39
Mon Nov 29 10:21:57 2021	1638161517	55	36	92	36
Mon Nov 29 10:21:53 2021	1638161513	51	41	92	28
Mon Nov 29 10:21:56 2021	1638161516	41	51	92	51
Mon Nov 29 10:21:57 2021	1638161517	45	47	92	47
Mon Nov 29 10:21:57 2021	1638161517	59	34	93	34
Mon Nov 29 10:21:57 2021	1638161517	43	50	93	39
Mon Nov 29 10:21:55 2021	1638161515	59	34	93	32
Mon Nov 29 10:21:57 2021	1638161517	59	34	93	25
Mon Nov 29 10:21:55 2021	1638161515	71	23	93	17
Mon Nov 29 10:21:55 2021	1638161515	59	35	94	33
Mon Nov 29 10:21:55 2021	1638161515	70	24	94	24
Mon Nov 29 10:21:57 2021	1638161517	62	32	94	32
Mon Nov 29 10:21:57 2021	1638161517	39	55	94	51
Mon Nov 29 10:21:57 2021	1638161517	62	32	94	20
Mon Nov 29 10:21:56 2021	1638161516	37	58	94	58
Mon Nov 29 10:21:56 2021	1638161516	71	24	95	24
Mon Nov 29 10:21:55 2021	1638161515	60	35	95	35
Mon Nov 29 10:21:56 2021	1638161516	41	54	95	54
Mon Nov 29 10:21:56 2021	1638161516	38	57	95	57
Mon Nov 29 10:21:56 2021	1638161516	37	58	95	58
Mon Nov 29 10:21:57 2021	1638161517	38	57	95	55
Mon Nov 29 10:21:57 2021	1638161517	63	32	95	32
Mon Nov 29 10:21:57 2021	1638161517	41	55	95	55
Mon Nov 29 10:21:56 2021	1638161516	47	49	96	48
Mon Nov 29 10:21:56 2021	1638161516	36	59	96	59
Mon Nov 29 10:21:56 2021	1638161516	84	11	96	9
Mon Nov 29 10:21:57 2021	1638161517	34	62	96	62
Mon Nov 29 10:21:53 2021	1638161513	53	43	96	43
Mon Nov 29 10:21:53 2021	1638161513	49	48	97	28
Mon Nov 29 10:21:56 2021	1638161516	35	64	98	63
Mon Nov 29 10:21:56 2021	1638161516	77	22	99	22
Mon Nov 29 10:21:55 2021	1638161515	54	45	99	45
Mon Nov 29 10:21:56 2021	1638161516	71	28	99	28
Mon Nov 29 10:21:56 2021	1638161516	44	55	99	55
Mon Nov 29 10:21:57 2021	1638161517	46	54	101	51
Mon Nov 29 10:21:55 2021	1638161515	70	32	101	30
Mon Nov 29 10:21:55 2021	1638161515	52	50	102	50
Mon Nov 29 10:21:55 2021	1638161515	72	30	102	30
Mon Nov 29 10:21:55 2021	1638161515	70	32	102	32
Mon Nov 29 10:21:56 2021	1638161516	44	58	102	58
Mon Nov 29 10:21:55 2021	1638161515	71	32	102	32
Mon Nov 29 10:21:55 2021	1638161515	71	31	102	31
Mon Nov 29 10:21:55 2021	1638161515	71	32	103	32
Mon Nov 29 10:21:51 2021	1638161511	62	40	103	40
Mon Nov 29 10:21:57 2021	1638161517	59	44	103	44
Mon Nov 29 10:21:55 2021	1638161515	73	36	109	24
Mon Nov 29 10:21:55 2021	1638161515	74	35	110	35
Mon Nov 29 10:21:55 2021	1638161515	74	35	110	35
