starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:37:07 2021	1638155227	32	19	51	19
Mon Nov 29 08:37:07 2021	1638155227	50	1	51	1
Mon Nov 29 08:37:07 2021	1638155227	33	19	52	14
Mon Nov 29 08:37:07 2021	1638155227	52	0	53	0
Mon Nov 29 08:37:07 2021	1638155227	52	1	53	1
Mon Nov 29 08:37:07 2021	1638155227	52	1	53	1
Mon Nov 29 08:37:06 2021	1638155226	48	5	53	5
Mon Nov 29 08:37:07 2021	1638155227	35	19	53	18
Mon Nov 29 08:37:07 2021	1638155227	53	1	53	0
Mon Nov 29 08:37:06 2021	1638155226	53	1	53	1
Mon Nov 29 08:37:06 2021	1638155226	40	14	54	13
Mon Nov 29 08:37:07 2021	1638155227	51	2	54	1
Mon Nov 29 08:37:06 2021	1638155226	42	12	54	12
Mon Nov 29 08:37:07 2021	1638155227	53	1	54	0
Mon Nov 29 08:37:07 2021	1638155227	40	15	54	15
Mon Nov 29 08:37:07 2021	1638155227	50	4	54	4
Mon Nov 29 08:37:07 2021	1638155227	51	3	54	3
Mon Nov 29 08:37:07 2021	1638155227	54	1	55	1
Mon Nov 29 08:37:06 2021	1638155226	54	1	55	1
Mon Nov 29 08:37:06 2021	1638155226	55	0	56	0
Mon Nov 29 08:37:06 2021	1638155226	26	29	56	29
Mon Nov 29 08:37:06 2021	1638155226	55	1	56	1
Mon Nov 29 08:37:07 2021	1638155227	26	30	56	30
Mon Nov 29 08:37:07 2021	1638155227	54	2	56	2
Mon Nov 29 08:37:06 2021	1638155226	56	1	57	1
Mon Nov 29 08:37:07 2021	1638155227	55	3	57	3
Mon Nov 29 08:37:07 2021	1638155227	30	28	58	28
Mon Nov 29 08:37:06 2021	1638155226	40	18	58	18
Mon Nov 29 08:37:06 2021	1638155226	34	24	58	23
Mon Nov 29 08:37:06 2021	1638155226	52	6	58	6
Mon Nov 29 08:37:06 2021	1638155226	52	6	58	6
Mon Nov 29 08:37:06 2021	1638155226	52	6	58	6
Mon Nov 29 08:37:06 2021	1638155226	52	6	58	6
Mon Nov 29 08:37:06 2021	1638155226	52	6	58	6
Mon Nov 29 08:37:06 2021	1638155226	58	1	59	1
Mon Nov 29 08:37:06 2021	1638155226	58	2	59	2
Mon Nov 29 08:37:06 2021	1638155226	30	30	59	30
Mon Nov 29 08:37:06 2021	1638155226	58	2	60	2
Mon Nov 29 08:37:06 2021	1638155226	58	2	60	2
Mon Nov 29 08:37:06 2021	1638155226	30	30	60	25
Mon Nov 29 08:37:06 2021	1638155226	58	2	60	2
Mon Nov 29 08:37:07 2021	1638155227	59	1	60	1
Mon Nov 29 08:37:07 2021	1638155227	38	23	61	23
Mon Nov 29 08:37:07 2021	1638155227	38	23	61	23
Mon Nov 29 08:37:07 2021	1638155227	43	18	61	17
Mon Nov 29 08:37:07 2021	1638155227	39	22	61	22
Mon Nov 29 08:37:07 2021	1638155227	44	18	62	16
Mon Nov 29 08:37:06 2021	1638155226	34	29	62	24
Mon Nov 29 08:37:07 2021	1638155227	39	23	62	20
Mon Nov 29 08:37:06 2021	1638155226	34	29	62	28
Mon Nov 29 08:37:07 2021	1638155227	46	16	62	16
Mon Nov 29 08:37:06 2021	1638155226	34	29	62	29
Mon Nov 29 08:37:06 2021	1638155226	34	28	62	28
Mon Nov 29 08:37:06 2021	1638155226	35	28	63	28
Mon Nov 29 08:37:07 2021	1638155227	43	21	63	20
Mon Nov 29 08:37:07 2021	1638155227	44	20	63	20
Mon Nov 29 08:37:07 2021	1638155227	43	21	64	21
Mon Nov 29 08:37:07 2021	1638155227	37	27	64	25
Mon Nov 29 08:37:06 2021	1638155226	35	30	64	28
Mon Nov 29 08:37:07 2021	1638155227	42	22	65	22
Mon Nov 29 08:37:07 2021	1638155227	34	31	65	31
Mon Nov 29 08:37:07 2021	1638155227	40	25	65	25
Mon Nov 29 08:37:06 2021	1638155226	39	26	65	26
Mon Nov 29 08:37:07 2021	1638155227	48	17	65	17
Mon Nov 29 08:37:07 2021	1638155227	37	28	66	28
Mon Nov 29 08:37:07 2021	1638155227	39	28	66	27
Mon Nov 29 08:37:07 2021	1638155227	39	28	67	22
Mon Nov 29 08:37:07 2021	1638155227	48	19	67	18
Mon Nov 29 08:37:07 2021	1638155227	36	32	67	31
Mon Nov 29 08:37:06 2021	1638155226	40	27	67	27
Mon Nov 29 08:37:07 2021	1638155227	36	32	68	31
Mon Nov 29 08:37:07 2021	1638155227	42	26	68	21
Mon Nov 29 08:37:07 2021	1638155227	47	22	69	22
Mon Nov 29 08:37:07 2021	1638155227	42	28	70	28
Mon Nov 29 08:37:07 2021	1638155227	49	22	71	21
Mon Nov 29 08:37:07 2021	1638155227	36	35	71	35
Mon Nov 29 08:37:07 2021	1638155227	44	27	71	27
Mon Nov 29 08:37:07 2021	1638155227	46	25	71	25
Mon Nov 29 08:37:07 2021	1638155227	53	19	72	16
Mon Nov 29 08:37:07 2021	1638155227	42	29	72	22
Mon Nov 29 08:37:06 2021	1638155226	50	22	72	21
Mon Nov 29 08:37:07 2021	1638155227	52	20	72	20
Mon Nov 29 08:37:07 2021	1638155227	49	24	73	20
Mon Nov 29 08:37:07 2021	1638155227	54	19	73	19
Mon Nov 29 08:37:07 2021	1638155227	49	24	73	24
Mon Nov 29 08:37:07 2021	1638155227	49	25	74	25
Mon Nov 29 08:37:07 2021	1638155227	53	21	75	21
Mon Nov 29 08:37:07 2021	1638155227	52	23	75	23
Mon Nov 29 08:37:07 2021	1638155227	52	24	76	24
Mon Nov 29 08:37:07 2021	1638155227	40	37	77	36
Mon Nov 29 08:37:06 2021	1638155226	59	19	77	18
Mon Nov 29 08:37:07 2021	1638155227	43	34	77	34
Mon Nov 29 08:37:06 2021	1638155226	57	21	78	19
Mon Nov 29 08:37:07 2021	1638155227	51	27	78	27
Mon Nov 29 08:37:06 2021	1638155226	44	34	78	34
Mon Nov 29 08:37:06 2021	1638155226	59	20	79	20
Mon Nov 29 08:37:06 2021	1638155226	45	36	82	35
Mon Nov 29 08:37:07 2021	1638155227	52	30	82	28
Mon Nov 29 08:37:06 2021	1638155226	55	29	83	29
Mon Nov 29 08:37:07 2021	1638155227	63	22	85	22
Mon Nov 29 08:37:06 2021	1638155226	55	34	89	33
Mon Nov 29 08:37:07 2021	1638155227	61	28	90	28
Mon Nov 29 08:37:07 2021	1638155227	59	33	92	32
Mon Nov 29 08:37:07 2021	1638155227	61	32	93	31
Mon Nov 29 08:37:07 2021	1638155227	62	31	93	29
Mon Nov 29 08:37:07 2021	1638155227	63	31	94	30
Mon Nov 29 08:37:07 2021	1638155227	61	37	98	37
Mon Nov 29 08:37:07 2021	1638155227	54	45	99	44
Mon Nov 29 08:37:07 2021	1638155227	58	43	100	42
Mon Nov 29 08:37:07 2021	1638155227	61	40	101	40
