starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:00:01 2021	1638153001	259	1	259	0
Mon Nov 29 08:00:00 2021	1638153000	200	62	262	61
Mon Nov 29 07:59:59 2021	1638152999	253	9	262	7
Mon Nov 29 07:59:59 2021	1638152999	261	2	262	1
Mon Nov 29 08:00:00 2021	1638153000	262	3	265	2
Mon Nov 29 08:00:00 2021	1638153000	137	129	266	127
Mon Nov 29 08:00:00 2021	1638153000	267	1	268	0
Mon Nov 29 07:59:59 2021	1638152999	270	2	272	2
Mon Nov 29 08:00:00 2021	1638153000	275	1	275	0
Mon Nov 29 08:00:00 2021	1638153000	280	1	281	0
Mon Nov 29 08:00:00 2021	1638153000	256	27	283	27
Mon Nov 29 07:59:59 2021	1638152999	284	1	285	0
Mon Nov 29 07:59:59 2021	1638152999	284	2	286	1
Mon Nov 29 07:59:59 2021	1638152999	285	1	286	0
Mon Nov 29 07:59:59 2021	1638152999	285	1	286	0
Mon Nov 29 08:00:00 2021	1638153000	161	128	289	128
Mon Nov 29 08:00:00 2021	1638153000	288	1	289	0
Mon Nov 29 08:00:01 2021	1638153001	257	35	292	35
Mon Nov 29 08:00:00 2021	1638153000	292	1	293	1
Mon Nov 29 08:00:01 2021	1638153001	264	30	294	29
Mon Nov 29 08:00:00 2021	1638153000	295	1	296	1
Mon Nov 29 08:00:00 2021	1638153000	296	3	300	3
Mon Nov 29 07:59:59 2021	1638152999	281	20	301	19
Mon Nov 29 07:59:59 2021	1638152999	279	26	305	24
Mon Nov 29 08:00:00 2021	1638153000	307	1	308	0
Mon Nov 29 08:00:00 2021	1638153000	307	2	309	1
Mon Nov 29 08:00:00 2021	1638153000	279	40	319	39
Mon Nov 29 08:00:00 2021	1638153000	232	89	321	88
Mon Nov 29 08:00:00 2021	1638153000	232	90	322	89
Mon Nov 29 08:00:00 2021	1638153000	274	48	322	47
Mon Nov 29 08:00:01 2021	1638153001	324	2	326	2
Mon Nov 29 08:00:01 2021	1638153001	329	2	331	1
Mon Nov 29 08:00:01 2021	1638153001	330	1	331	0
Mon Nov 29 07:59:59 2021	1638152999	290	42	332	42
Mon Nov 29 07:59:59 2021	1638152999	261	73	334	72
Mon Nov 29 08:00:01 2021	1638153001	335	1	336	0
Mon Nov 29 08:00:00 2021	1638153000	288	54	341	53
Mon Nov 29 08:00:01 2021	1638153001	345	1	346	1
Mon Nov 29 08:00:01 2021	1638153001	346	1	347	0
Mon Nov 29 08:00:01 2021	1638153001	345	2	348	2
Mon Nov 29 08:00:00 2021	1638153000	281	76	357	75
Mon Nov 29 08:00:01 2021	1638153001	357	1	358	0
Mon Nov 29 07:59:59 2021	1638152999	280	80	359	79
Mon Nov 29 08:00:00 2021	1638153000	289	73	363	73
Mon Nov 29 08:00:01 2021	1638153001	213	159	371	158
Mon Nov 29 08:00:00 2021	1638153000	288	88	375	87
Mon Nov 29 08:00:00 2021	1638153000	275	102	377	101
Mon Nov 29 08:00:01 2021	1638153001	345	43	387	42
Mon Nov 29 08:00:00 2021	1638153000	280	108	388	108
Mon Nov 29 07:59:59 2021	1638152999	267	125	392	124
Mon Nov 29 08:00:01 2021	1638153001	360	62	421	61
Mon Nov 29 07:59:59 2021	1638152999	270	154	423	152
Mon Nov 29 08:00:00 2021	1638153000	292	135	427	134
