starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:14:53 2021	1638153893	45	35	80	28
Mon Nov 29 08:14:53 2021	1638153893	58	21	80	21
Mon Nov 29 08:14:53 2021	1638153893	45	35	80	28
Mon Nov 29 08:14:54 2021	1638153894	57	23	80	19
Mon Nov 29 08:14:54 2021	1638153894	48	32	80	32
Mon Nov 29 08:14:52 2021	1638153892	36	45	80	45
Mon Nov 29 08:14:53 2021	1638153893	55	26	80	26
Mon Nov 29 08:14:53 2021	1638153893	50	31	81	31
Mon Nov 29 08:14:52 2021	1638153892	63	19	81	18
Mon Nov 29 08:14:54 2021	1638153894	48	34	81	29
Mon Nov 29 08:14:52 2021	1638153892	63	19	82	19
Mon Nov 29 08:14:52 2021	1638153892	36	46	82	44
Mon Nov 29 08:14:53 2021	1638153893	55	27	82	27
Mon Nov 29 08:14:53 2021	1638153893	51	31	82	31
Mon Nov 29 08:14:53 2021	1638153893	51	31	82	31
Mon Nov 29 08:14:53 2021	1638153893	52	31	83	31
Mon Nov 29 08:14:53 2021	1638153893	59	23	83	17
Mon Nov 29 08:14:53 2021	1638153893	53	30	83	23
Mon Nov 29 08:14:53 2021	1638153893	53	30	83	30
Mon Nov 29 08:14:53 2021	1638153893	52	31	83	31
Mon Nov 29 08:14:53 2021	1638153893	52	31	83	31
Mon Nov 29 08:14:52 2021	1638153892	38	47	86	46
Mon Nov 29 08:14:52 2021	1638153892	56	30	86	30
Mon Nov 29 08:14:53 2021	1638153893	59	27	86	20
Mon Nov 29 08:14:52 2021	1638153892	40	52	92	52
Mon Nov 29 08:14:52 2021	1638153892	43	49	93	49
