starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 02:45:42 2021	1638134142	154	117	271	117
Mon Nov 29 02:45:42 2021	1638134142	156	115	271	115
Mon Nov 29 02:45:41 2021	1638134141	171	102	273	100
Mon Nov 29 02:45:42 2021	1638134142	154	131	285	110
Mon Nov 29 02:45:42 2021	1638134142	183	107	290	106
Mon Nov 29 02:45:43 2021	1638134143	234	61	295	61
Mon Nov 29 02:45:43 2021	1638134143	225	71	296	60
Mon Nov 29 02:45:43 2021	1638134143	218	88	306	55
Mon Nov 29 02:45:43 2021	1638134143	221	89	310	86
Mon Nov 29 02:45:42 2021	1638134142	198	114	312	113
Mon Nov 29 02:45:42 2021	1638134142	214	103	317	103
Mon Nov 29 02:45:42 2021	1638134142	155	163	317	130
Mon Nov 29 02:45:42 2021	1638134142	205	115	320	102
Mon Nov 29 02:45:42 2021	1638134142	220	103	323	78
Mon Nov 29 02:45:43 2021	1638134143	202	148	350	148
