starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:45:21 2021	1638155721	56	1	57	1
Mon Nov 29 08:45:22 2021	1638155722	57	1	57	1
Mon Nov 29 08:45:22 2021	1638155722	47	10	57	10
Mon Nov 29 08:45:21 2021	1638155721	57	1	57	1
Mon Nov 29 08:45:22 2021	1638155722	56	1	58	1
Mon Nov 29 08:45:21 2021	1638155721	34	24	58	24
Mon Nov 29 08:45:21 2021	1638155721	36	22	58	22
Mon Nov 29 08:45:21 2021	1638155721	34	24	58	24
Mon Nov 29 08:45:21 2021	1638155721	33	25	58	22
Mon Nov 29 08:45:21 2021	1638155721	33	26	59	23
Mon Nov 29 08:45:21 2021	1638155721	30	29	59	28
Mon Nov 29 08:45:22 2021	1638155722	37	22	59	22
Mon Nov 29 08:45:21 2021	1638155721	34	25	59	22
Mon Nov 29 08:45:21 2021	1638155721	32	28	59	27
Mon Nov 29 08:45:21 2021	1638155721	34	25	59	25
Mon Nov 29 08:45:21 2021	1638155721	36	24	59	17
Mon Nov 29 08:45:21 2021	1638155721	46	13	60	12
Mon Nov 29 08:45:21 2021	1638155721	31	29	60	28
Mon Nov 29 08:45:22 2021	1638155722	56	4	60	4
Mon Nov 29 08:45:21 2021	1638155721	44	17	60	15
Mon Nov 29 08:45:21 2021	1638155721	36	25	60	25
Mon Nov 29 08:45:21 2021	1638155721	29	32	61	28
Mon Nov 29 08:45:21 2021	1638155721	35	25	61	25
Mon Nov 29 08:45:21 2021	1638155721	35	26	61	26
Mon Nov 29 08:45:22 2021	1638155722	44	17	61	17
Mon Nov 29 08:45:21 2021	1638155721	29	32	61	32
Mon Nov 29 08:45:21 2021	1638155721	35	26	61	20
Mon Nov 29 08:45:21 2021	1638155721	33	28	61	28
Mon Nov 29 08:45:21 2021	1638155721	60	1	61	1
Mon Nov 29 08:45:22 2021	1638155722	60	1	61	0
Mon Nov 29 08:45:21 2021	1638155721	30	31	61	31
Mon Nov 29 08:45:21 2021	1638155721	29	33	61	32
Mon Nov 29 08:45:21 2021	1638155721	45	16	62	16
Mon Nov 29 08:45:21 2021	1638155721	40	21	62	21
Mon Nov 29 08:45:21 2021	1638155721	37	25	62	21
Mon Nov 29 08:45:21 2021	1638155721	37	25	62	25
Mon Nov 29 08:45:21 2021	1638155721	36	26	62	26
Mon Nov 29 08:45:21 2021	1638155721	30	32	62	32
Mon Nov 29 08:45:22 2021	1638155722	61	2	63	2
Mon Nov 29 08:45:21 2021	1638155721	45	18	63	18
Mon Nov 29 08:45:21 2021	1638155721	36	28	64	24
Mon Nov 29 08:45:21 2021	1638155721	44	19	64	19
Mon Nov 29 08:45:21 2021	1638155721	47	17	64	17
Mon Nov 29 08:45:21 2021	1638155721	37	26	64	26
Mon Nov 29 08:45:21 2021	1638155721	45	20	64	20
Mon Nov 29 08:45:21 2021	1638155721	38	26	64	26
Mon Nov 29 08:45:22 2021	1638155722	37	28	64	27
Mon Nov 29 08:45:22 2021	1638155722	37	27	65	27
Mon Nov 29 08:45:21 2021	1638155721	45	20	65	17
Mon Nov 29 08:45:21 2021	1638155721	38	27	65	25
Mon Nov 29 08:45:22 2021	1638155722	31	34	66	30
Mon Nov 29 08:45:22 2021	1638155722	35	31	66	21
Mon Nov 29 08:45:21 2021	1638155721	52	14	66	12
Mon Nov 29 08:45:21 2021	1638155721	35	31	66	31
Mon Nov 29 08:45:22 2021	1638155722	35	31	66	21
Mon Nov 29 08:45:22 2021	1638155722	33	33	66	33
Mon Nov 29 08:45:22 2021	1638155722	40	27	66	27
Mon Nov 29 08:45:21 2021	1638155721	34	32	66	32
Mon Nov 29 08:45:22 2021	1638155722	36	30	66	22
Mon Nov 29 08:45:22 2021	1638155722	35	32	66	32
Mon Nov 29 08:45:21 2021	1638155721	48	18	66	17
Mon Nov 29 08:45:22 2021	1638155722	35	32	66	32
Mon Nov 29 08:45:22 2021	1638155722	36	30	66	30
Mon Nov 29 08:45:21 2021	1638155721	49	17	66	14
Mon Nov 29 08:45:22 2021	1638155722	39	27	67	26
Mon Nov 29 08:45:22 2021	1638155722	42	25	67	25
Mon Nov 29 08:45:21 2021	1638155721	38	29	67	28
Mon Nov 29 08:45:22 2021	1638155722	66	2	68	2
Mon Nov 29 08:45:21 2021	1638155721	55	15	69	13
Mon Nov 29 08:45:21 2021	1638155721	52	17	69	16
Mon Nov 29 08:45:21 2021	1638155721	45	25	69	25
Mon Nov 29 08:45:21 2021	1638155721	48	22	69	21
Mon Nov 29 08:45:22 2021	1638155722	69	1	70	1
Mon Nov 29 08:45:21 2021	1638155721	47	23	70	19
