starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:00:32 2021	1638153032	123	80	203	65
Mon Nov 29 08:00:31 2021	1638153031	203	1	204	1
Mon Nov 29 08:00:31 2021	1638153031	203	1	204	1
Mon Nov 29 08:00:30 2021	1638153030	207	1	208	1
Mon Nov 29 08:00:32 2021	1638153032	118	90	208	90
Mon Nov 29 08:00:29 2021	1638153029	209	1	209	0
Mon Nov 29 08:00:31 2021	1638153031	108	104	211	103
Mon Nov 29 08:00:31 2021	1638153031	108	104	211	104
Mon Nov 29 08:00:29 2021	1638153029	211	1	212	1
Mon Nov 29 08:00:31 2021	1638153031	108	104	212	104
Mon Nov 29 08:00:32 2021	1638153032	211	2	213	1
Mon Nov 29 08:00:32 2021	1638153032	153	61	213	60
Mon Nov 29 08:00:30 2021	1638153030	214	1	215	0
Mon Nov 29 08:00:29 2021	1638153029	212	4	216	4
Mon Nov 29 08:00:30 2021	1638153030	215	1	216	1
Mon Nov 29 08:00:32 2021	1638153032	159	57	217	50
Mon Nov 29 08:00:33 2021	1638153033	143	75	218	74
Mon Nov 29 08:00:30 2021	1638153030	220	1	220	0
Mon Nov 29 08:00:30 2021	1638153030	221	1	221	0
Mon Nov 29 08:00:30 2021	1638153030	220	2	222	2
Mon Nov 29 08:00:30 2021	1638153030	212	10	222	10
Mon Nov 29 08:00:30 2021	1638153030	212	10	223	10
Mon Nov 29 08:00:31 2021	1638153031	149	77	227	77
Mon Nov 29 08:00:30 2021	1638153030	217	10	227	10
Mon Nov 29 08:00:32 2021	1638153032	178	49	227	49
Mon Nov 29 08:00:30 2021	1638153030	229	1	230	1
Mon Nov 29 08:00:32 2021	1638153032	232	1	233	1
Mon Nov 29 08:00:32 2021	1638153032	233	1	233	0
Mon Nov 29 08:00:30 2021	1638153030	233	1	233	1
Mon Nov 29 08:00:30 2021	1638153030	233	1	234	1
Mon Nov 29 08:00:32 2021	1638153032	233	2	235	2
Mon Nov 29 08:00:32 2021	1638153032	235	1	235	0
Mon Nov 29 08:00:29 2021	1638153029	185	53	238	46
Mon Nov 29 08:00:32 2021	1638153032	244	1	245	0
Mon Nov 29 08:00:30 2021	1638153030	239	8	247	8
Mon Nov 29 08:00:31 2021	1638153031	246	1	248	1
Mon Nov 29 08:00:32 2021	1638153032	152	96	248	79
Mon Nov 29 08:00:30 2021	1638153030	247	1	248	1
Mon Nov 29 08:00:31 2021	1638153031	202	46	248	36
Mon Nov 29 08:00:32 2021	1638153032	171	81	252	80
Mon Nov 29 08:00:29 2021	1638153029	181	71	252	54
Mon Nov 29 08:00:29 2021	1638153029	180	76	257	76
Mon Nov 29 08:00:29 2021	1638153029	181	77	257	76
Mon Nov 29 08:00:29 2021	1638153029	181	79	260	78
Mon Nov 29 08:00:32 2021	1638153032	190	70	260	70
Mon Nov 29 08:00:31 2021	1638153031	171	95	266	95
Mon Nov 29 08:00:31 2021	1638153031	171	96	267	93
Mon Nov 29 08:00:30 2021	1638153030	195	73	268	73
Mon Nov 29 08:00:30 2021	1638153030	200	73	273	73
Mon Nov 29 08:00:30 2021	1638153030	199	75	274	55
Mon Nov 29 08:00:32 2021	1638153032	125	154	279	154
Mon Nov 29 08:00:30 2021	1638153030	165	114	280	114
Mon Nov 29 08:00:31 2021	1638153031	195	85	280	84
Mon Nov 29 08:00:29 2021	1638153029	229	52	281	52
Mon Nov 29 08:00:29 2021	1638153029	175	108	283	96
