starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 02:46:31 2021	1638134191	258	32	290	32
Mon Nov 29 02:46:31 2021	1638134191	258	32	290	32
Mon Nov 29 02:46:31 2021	1638134191	258	32	290	32
Mon Nov 29 02:46:31 2021	1638134191	258	33	291	32
Mon Nov 29 02:46:31 2021	1638134191	258	33	291	32
Mon Nov 29 02:46:32 2021	1638134192	291	1	292	1
Mon Nov 29 02:46:32 2021	1638134192	290	2	292	2
Mon Nov 29 02:46:32 2021	1638134192	290	3	293	3
Mon Nov 29 02:46:32 2021	1638134192	297	2	298	1
Mon Nov 29 02:46:32 2021	1638134192	298	2	300	2
Mon Nov 29 02:46:32 2021	1638134192	298	3	301	2
Mon Nov 29 02:46:32 2021	1638134192	300	2	302	2
Mon Nov 29 02:46:32 2021	1638134192	299	3	302	2
Mon Nov 29 02:46:32 2021	1638134192	302	2	304	2
Mon Nov 29 02:46:32 2021	1638134192	245	62	307	61
Mon Nov 29 02:46:32 2021	1638134192	309	2	311	2
Mon Nov 29 02:46:32 2021	1638134192	247	69	316	69
Mon Nov 29 02:46:32 2021	1638134192	314	2	316	1
Mon Nov 29 02:46:32 2021	1638134192	319	1	321	1
Mon Nov 29 02:46:32 2021	1638134192	320	2	322	2
Mon Nov 29 02:46:32 2021	1638134192	318	7	325	7
Mon Nov 29 02:46:32 2021	1638134192	325	3	328	3
Mon Nov 29 02:46:32 2021	1638134192	327	2	329	2
Mon Nov 29 02:46:32 2021	1638134192	327	3	329	3
Mon Nov 29 02:46:32 2021	1638134192	329	3	332	3
Mon Nov 29 02:46:32 2021	1638134192	328	4	332	4
Mon Nov 29 02:46:32 2021	1638134192	331	2	333	2
Mon Nov 29 02:46:32 2021	1638134192	331	4	335	4
Mon Nov 29 02:46:32 2021	1638134192	331	4	335	4
Mon Nov 29 02:46:32 2021	1638134192	331	4	335	4
Mon Nov 29 02:46:32 2021	1638134192	336	3	338	3
Mon Nov 29 02:46:32 2021	1638134192	339	1	340	1
Mon Nov 29 02:46:32 2021	1638134192	344	2	345	1
Mon Nov 29 02:46:32 2021	1638134192	292	56	348	56
Mon Nov 29 02:46:32 2021	1638134192	290	59	350	58
Mon Nov 29 02:46:32 2021	1638134192	359	1	361	1
Mon Nov 29 02:46:32 2021	1638134192	309	61	370	59
Mon Nov 29 02:46:32 2021	1638134192	365	8	373	8
Mon Nov 29 02:46:32 2021	1638134192	372	2	374	2
Mon Nov 29 02:46:32 2021	1638134192	334	55	389	53
Mon Nov 29 02:46:32 2021	1638134192	254	150	403	149
Mon Nov 29 02:46:32 2021	1638134192	246	162	408	162
Mon Nov 29 02:46:32 2021	1638134192	242	173	414	173
Mon Nov 29 02:46:32 2021	1638134192	332	87	419	87
Mon Nov 29 02:46:32 2021	1638134192	240	189	430	172
Mon Nov 29 02:46:32 2021	1638134192	241	190	430	190
Mon Nov 29 02:46:32 2021	1638134192	343	95	438	94
Mon Nov 29 02:46:32 2021	1638134192	347	91	438	91
Mon Nov 29 02:46:32 2021	1638134192	319	126	446	126
Mon Nov 29 02:46:32 2021	1638134192	248	201	449	201
Mon Nov 29 02:46:32 2021	1638134192	333	126	459	126
Mon Nov 29 02:46:32 2021	1638134192	377	102	479	101
